D1;DS1;DSF; DpA;DpB; T1; T2;T3;T4;deltaT;P;M01; M02;VA ;VB ;D2A; D2B;Ds;TS1;SF;D3A;D3B;DS2A;DS2B;POA;POB;TsA; TsB;SFA; SFB;DgA;YseA;YsynA; YuntA;CaoA;DgB;YseB;YsynB; YuntB;CaoB;Ym ;CaO;R
233;1635;110;324;349;82;82,17;81,83;80,01;1,822;316,02;80,34;86,64;460;409;457;451;#DIV/0!;#DIV/0!;#DIV/0!;159,08;85,91;#DIV/0!;#DIV/0!;23,66;23,69;1,21;1,39;27,44;26,95;137;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;139;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
215;1635;104;281;323;83;82,15;81,60;80,19;1,409;320,21;80,26;77,27;443;412;410;425;#DIV/0!;#DIV/0!;#DIV/0!;147,46;76,78;#DIV/0!;#DIV/0!;23,66;23,69;1,21;1,39;27,44;26,95;132;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;130;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
214;1632;95;247;265;85;82,23;81,82;80,14;1,683;327,17;79,69;81,04;424;478;411;416;#DIV/0!;#DIV/0!;#DIV/0!;159,94;70,70;#DIV/0!;#DIV/0!;24,65;24,78;1,08;1,14;24,50;23,52;126;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;126;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
232;1638;98;297;303;85;82,19;82,24;80,91;1,327;324,84;86,06;86,43;310;358;427;406;#DIV/0!;#DIV/0!;#DIV/0!;150,70;53,71;#DIV/0!;#DIV/0!;24,65;24,78;1,08;1,14;24,50;23,52;136;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;124;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
166;1658;74;108;325;81;82,19;81,69;80,01;1,684;327,61;80,46;81,41;642;500;298;414;#DIV/0!;#DIV/0!;#DIV/0!;128,58;72,48;#DIV/0!;#DIV/0!;24,65;24,78;1,08;1,14;24,50;23,52;130;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;140;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
200;1659;94;185;333;83;82,33;82,35;81,02;1,327;325,16;84,48;80,97;437;365;415;425;#DIV/0!;#DIV/0!;#DIV/0!;139,38;59,64;#DIV/0!;#DIV/0!;23,59;23,30;1,08;1,31;25,97;26,95;134;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;136;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
213;1654;103;324;377;84;82,11;81,41;80,15;1,265;326,33;85,82;71,22;367;372;468;458;#DIV/0!;#DIV/0!;#DIV/0!;177,79;86,57;#DIV/0!;#DIV/0!;23,59;23,30;1,08;1,31;25,97;26,95;125;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;127;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
236;1640;110;271;309;86;82,19;82,36;80,90;1,457;325,25;81,89;60,30;351;382;399;408;#DIV/0!;#DIV/0!;#DIV/0!;156,64;63,46;#DIV/0!;#DIV/0!;23,59;23,30;1,08;1,31;25,97;26,95;127;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;129;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
207;1622;97;254;301;86;82,20;82,37;81,21;1,164;327,81;82,37;66,85;450;463;396;388;#DIV/0!;#DIV/0!;#DIV/0!;153,07;54,23;#DIV/0!;#DIV/0!;25,22;24,81;1,24;1,20;24,99;24,11;122;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;125;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
175;1656;81;244;289;84;82,36;81,97;80,77;1,206;330,07;77,96;71,05;444;497;357;360;#DIV/0!;#DIV/0!;#DIV/0!;144,30;65,60;#DIV/0!;#DIV/0!;25,22;24,81;1,24;1,20;24,99;24,11;123;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;124;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
112;1681;62;253;291;79;82,38;82,41;80,81;1,605;334,92;83,46;83,84;744;406;192;473;#DIV/0!;#DIV/0!;#DIV/0!;133,27;81,77;#DIV/0!;#DIV/0!;25,22;24,81;1,24;1,20;24,99;24,11;138;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;104;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
132;1667;60;185;219;81;82,42;82,50;81,42;1,089;334,71;83,02;98,81;626;549;380;411;#DIV/0!;#DIV/0!;#DIV/0!;163,44;89,14;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;108;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;131;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
188;1659;89;275;263;85;82,17;81,64;80,62;1,025;324,73;81,80;59,94;414;492;398;368;#DIV/0!;#DIV/0!;#DIV/0!;148,33;61,28;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;136;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;136;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
228;1617;102;247;302;88;81,93;81,27;79,97;1,302;326,31;77,08;67,94;303;342;423;399;#DIV/0!;#DIV/0!;#DIV/0!;142,73;60,71;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;128;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;130;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
220;1608;101;245;296;89;82,27;81,87;80,83;1,042;329,71;78,58;69,11;323;341;408;395;1494;34,28;27,24;143,52;56,00;1233;1205;24,04;24,09;1,04;1,13;25,97;24,99;119;0,14;0,61;0,21;32,50;119;0,13;0,6;0,2;32,41;0,945;32,46;95,05
190;1623;90;229;280;87;82,10;81,58;80,69;0,896;330,07;78,89;52,52;388;420;371;364;1486;33,55;29,83;127,48;60,34;1236;1209;24,04;24,09;1,04;1,13;25,97;24,99;110;0,16;0,58;0,21;32,46;110;0,18;0,61;0,22;32,59;0,980;32,53;94,88
201;1621;90;225;282;87;82,13;81,55;80,84;0,709;330,13;76,92;58,23;472;474;363;380;1487;33,21;29,46;137,19;64,02;1240;1208;24,04;24,09;1,04;1,13;25,97;24,99;115;0,13;0,59;0,2;32,62;114;0,15;0,6;0,21;32,74;0,940;32,68;95,11
192;1638;91;224;285;87;82,16;81,43;80,61;0,824;330,58;75,49;69,49;389;363;372;378;1493;34,03;29,15;139,06;56,19;1238;1236;24,48;24,43;0,98;0,87;27,93;28,42;115;0,13;0,6;0,2;32,67;114;0,1;0,61;0,2;32,71;0,920;32,69;95,22
142;1665;66;247;274;84;82,31;81,75;79,80;1,951;333,91;80,93;64,48;393;682;391;293;1498;35,15;28,71;119,57;101,86;1239;1242;24,48;24,43;0,98;0,87;27,93;28,42;130;#DIV/0!;#DIV/0!;#DIV/0!;0,00;136;0,15;0,61;0,2;32,62;#DIV/0!;32,62;#DIV/0!
190;1641;93;258;299;87;82,34;81,17;80,44;0,725;324,37;78,81;66,35;312;418;396;387;1502;35,13;30,54;142,68;69,94;1242;1241;24,48;24,43;0,98;0,87;27,93;28,42;130;0,1;0,61;0,2;52,51;129;0,11;0,58;0,21;32,48;0,905;42,50;96,38
222;1624;100;237;299;88;82,24;81,46;80,44;1,015;321,97;77,38;57,21;451;487;377;409;1492;34,13;31,48;128,89;71,90;1238;1286;24,55;24,72;1,10;1,13;22,05;21,56;119;0,12;0,6;0,2;32,55;119;0,12;0,6;0,21;32,23;0,925;32,39;95,15
214;1614;100;256;312;89;82,34;82,03;80,98;1,049;328,07;77,40;58,65;355;381;399;397;1499;34,27;33,42;154,70;68,52;1242;1241;24,55;24,72;1,10;1,13;22,05;21,56;124;0,13;0,61;0,2;32,69;124;0,12;0,6;0,2;32,68;0,930;32,69;95,16
218;1611;99;248;319;89;82,34;82,05;81,00;1,052;326,96;78,42;63,94;385;404;410;403;1499;34,88;36,87;149,70;72,33;1235;1240;24,55;24,72;1,10;1,13;22,05;21,56;126;0,12;0,6;0,21;32,56;125;0,1;0,61;0,21;32,49;0,925;32,53;95,17
221;1609;99;242;323;89;82,34;81,96;80,93;1,030;325,05;79,54;70,37;419;435;425;407;1503;33,15;25,48;145,04;76,22;1251;1260;25,57;25,84;1,26;1,17;24,01;24,99;129;0,11;0,59;0,2;32,76;127;0,14;0,6;0,2;32,50;0,920;32,63;95,21
223;1606;100;236;327;89;82,29;81,88;80,87;1,008;323,14;80,65;76,81;452;466;441;410;1479;30,60;35,09;140,38;80,11;1266;1269;25,57;25,84;1,26;1,17;24,01;24,99;132;#DIV/0!;#DIV/0!;#DIV/0!;0,00;128;#DIV/0!;#DIV/0!;#DIV/0!;0,00;#DIV/0!;#DIV/0!;#DIV/0!
224;1603;100;258;326;89;82,07;81,84;80,98;0,859;320,03;80,95;77,88;466;482;429;414;1477;31,63;31,18;145,03;78,38;1251;1247;25,57;25,84;1,26;1,17;24,01;24,99;132;0,14;0,6;0,2;32,68;130;0,12;0,61;0,21;32,47;0,940;32,58;95,09
227;1595;100;291;346;87;82,09;81,89;80,69;1,194;319,90;78,51;91,99;369;352;455;451;1492;32,78;27,26;128,77;67,05;1251;1254;25,25;25,52;1,11;1,02;28,42;29,40;144;0,15;0,59;0,21;32,57;145;0,11;0,58;0,2;32,53;0,920;32,55;95,20
229;1612;100;288;313;86;82,12;81,72;80,60;1,121;319,02;76,41;76,03;414;335;422;405;1494;33,86;30,90;154,41;58,12;1246;1245;25,25;25,52;1,11;1,02;28,42;29,40;151;0,11;0,58;0,2;32,74;141;0,14;0,6;0,19;32,46;0,910;32,60;95,25
216;1610;100;268;308;85;82,13;81,72;80,57;1,151;320,45;76,12;71,76;442;395;423;412;1486;33,20;29,51;147,98;63,29;1241;1242;25,25;25,52;1,11;1,02;28,42;29,40;137;0,11;0,58;0,2;32,58;137;0,12;0,61;0,21;32,31;0,915;32,45;95,21
213;1629;100;262;311;86;82,18;82,07;80,96;1,109;321,21;76,92;74,00;405;356;421;410;1490;32,89;30,26;121,73;63,47;1242;1241;25,38;25,26;1,17;1,22;25,97;26,95;138;0,12;0,6;0,21;32,59;139;0,1;0,61;0,2;32,67;0,920;32,63;95,21
226;1633;101;291;327;86;82,48;82,53;81,30;1,224;320,99;81,39;91,87;392;363;433;433;1484;31,02;34,03;145,00;70,40;1256;1254;25,38;25,26;1,17;1,22;25,97;26,95;151;0,1;0,61;0,2;32,54;143;0,09;0,58;0,21;32,42;0,895;32,48;95,32
218;1617;100;278;311;85;82,45;82,30;80,98;1,327;320,41;78,83;78,73;421;358;433;441;1498;32,44;30,63;141,98;56,30;1263;1255;25,38;25,26;1,17;1,22;25,97;26,95;150;0,1;0,61;0,2;32,76;153;0,21;0,6;0,2;32,40;0,960;32,58;94,99
198;1632;94;260;320;84;82,03;81,68;80,65;1,023;318,93;80,08;60,04;414;353;403;411;1492;32,25;32,16;125,02;55,82;1259;1273;25,74;25,80;1,29;1,62;26,95;27,44;136;0,12;0,6;0,2;32,54;134;0,16;0,6;0,19;32,75;0,935;32,65;95,13
221;1616;102;265;311;86;82,20;82,02;80,65;1,369;318,26;81,82;72,15;498;432;398;419;1487;32,39;31,49;137,94;58,38;1249;1247;25,74;25,80;1,29;1,62;26,95;27,44;142;0,11;0,61;0,2;32,46;144;0,12;0,6;0,2;32,43;0,920;32,45;95,18
220;1609;91;233;241;86;82,06;81,77;80,72;1,050;322,66;77,02;55,28;431;382;369;366;1490;32,92;30,14;124,50;45,90;1251;1261;25,74;25,80;1,29;1,62;26,95;27,44;151;0,16;0,6;0,19;32,60;152;0,13;0,59;0,21;32,73;0,940;32,67;95,11
404;1081;14;48;64;78;80,85;55,78;73,88;1,002;705,66;81,24;58,55;708;733;274;328;1498;34,25;29,66;85,77;78,86;1235;1253;24,98;25,09;1,11;1,21;23,52;24,50;125;#DIV/0!;#DIV/0!;#DIV/0!;0,00;31;0,15;0,6;0,19;0,00;#DIV/0!;0,00;#DIV/0!
214;1446;61;297;162;85;81,51;65,87;75,71;1,545;493,41;79,61;55,67;442;625;348;371;1500;35,30;19,80;106,07;71,89;1240;1239;24,98;25,09;1,11;1,21;23,52;24,50;130;0,14;0,61;0,2;32,60;107;0,16;0,62;0,19;32,64;0,960;32,62;95,00
